ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
FNB0x207775,CUS_0x1cza,April,Mpho Lemena,34,272-36-7306,Engineer,23289.74,5310.726667,3,7,30,2,"Student Loan, and Mortgage Loan",15,20,4.35,13,Standard,2309.82,36.08501703,19 Years and 1 Months,Yes,29.60233077,63.37353286,High_spent_Small_value_payments,351.971803
FNB0x207776,CUS_0x1cza,May,Mpho Lemena,34,272-36-7307,Engineer,23289.74,5310.726667,3,7,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",44,15,21.14,14,Bad,2869.83,26.50932509,12 Years and 3 Months,Yes,17.48785105,0,High_spent_Medium_value_payments,287.7288111
FNB0x207777,CUS_0x1cza,June,Mpho Lemena,34,272-36-7308,Engineer,23289.74,5310.726667,3,7,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",46,14,21.14,14,_,2869.83,34.89228972,12 Years and 4 Months,Yes,17.48785105,32.15316591,Low_spent_Small_value_payments,303.568108
FNB0x207778,CUS_0x1cza,July,Mpho Lemena,34,272-36-7309,Engineer,23289.74,5310.726667,3,7,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",44,15,21.14,,Bad,2869.83,36.73385781,12 Years and 5 Months,Yes,17.48785105,49.84246979,!@9#%8,285.8788042
FNB0x207779,CUS_0x1cza,August,Mpho Lemena,34,272-36-7310,Engineer,23289.74,5310.726667,3,7,19,5,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",44,14,_,14,Bad,2869.83,32.2039479,12 Years and 6 Months,Yes,17.48785105,13.10024898,High_spent_Large_value_payments,272.621025
FNB0x207780,CUS_0x1cza,September,Mpho Lemena,34,272-36-7311,Engineer,23289.74,5310.726667,3,7,16,1,Not Specified,12,20,11.14,2,_,953.87,26.88918733,19 Years and 9 Months,No,96.48132015,__10000__,Low_spent_Medium_value_payments,324.3212429
FNB0x207781,CUS_0x1cza,October,Mpho Lemena,34,272-36-7312,Engineer,23289.74,5310.726667,3,7,16,1,Not Specified,12,20,16.14,2,Standard,953.87,44.08251704,19 Years and 10 Months,No,96.48132015,,High_spent_Small_value_payments,952.0089044
FNB0x207782,CUS_0x1cza,November,Mpho Lemena,34,272-36-7313,Engineer,23289.74,5310.726667,3,7,16,1,Not Specified,12,20,11.14,2,Standard,953.87,28.35796942,19 Years and 11 Months,No,96.48132015,113.9348735,High_spent_Large_value_payments,1023.173806
FNB0x207783,CUS_0x1cza,December,Mpho Lemena,34,272-36-7314,Engineer,23289.74,5310.726667,3,7,16,1,Not Specified,12,23,11.14,5,Standard,953.87,34.7108906,20 Years and 0 Months,No,96.48132015,413.7723739,High_spent_Medium_value_payments,733.336306
FNB0x207784,CUS_0x1cza,January,Mpho Lemena,34,272-36-7315,Engineer,23289.74,5310.726667,3,7,34,2,"Personal Loan, and Not Specified",28,18,18.07,9,Standard,1643.06,37.57959171,18 Years and 10 Months,Yes,47.25240768,__10000__,High_spent_Medium_value_payments,420.1358028
FNB0x207785,CUS_0x1cza,February,Mpho Lemena,34,272-36-7316,Engineer,23289.74,5310.726667,3,7,34,2,"Personal Loan, and Not Specified",28,18,18.07,9,Standard,1643.06,37.32928697,18 Years and 11 Months,Yes,47.25240768,207.8753008,Low_spent_Small_value_payments,333.9739582
FNB0x207786,CUS_0x1cza,March,Mpho Lemena,34,272-36-7317,Engineer,23289.74,5310.726667,3,7,34,2,"Personal Loan, and Not Specified",28,18,18.07,9,Standard,1643.06,35.35307935,19 Years and 0 Months,Yes,47.25240768,394.0933041,Low_spent_Small_value_payments,147.7559549
FNB0x207787,CUS_0x1cza,April,Mpho Lemena,34,272-36-7318,Engineer,23289.74,5310.726667,3,7,34,2,"Personal Loan, and Not Specified",28,18,18.07,9,Standard,1643.06,25.31609927,19 Years and 1 Months,Yes,47.25240768,59.67293046,High_spent_Large_value_payments,432.1763285
FNB0x207788,CUS_0x1cza,May,Mpho Lemena,34,272-36-7319,Engineer,23289.74,5310.726667,3,7,13,5,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",22,17,17.42,1576,Standard,791.45,39.18827075,12 Years and 0 Months,Yes,111.9609275,116.413876,Low_spent_Medium_value_payments,448.5974465
FNB0x207789,CUS_0x1cza,June,Mpho Lemena,34,272-36-7320,Engineer,23289.74,5310.726667,3,7,13,5,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",25,17,17.42,11,Standard,791.45,29.89071358,12 Years and 1 Months,Yes,111.9609275,,Low_spent_Medium_value_payments,269.6347793
FNB0x207790,CUS_0x1cza,July,Mpho Lemena,34,272-36-7321,Engineer,23289.74,5310.726667,3,7,13,5,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",22,,17.42,11,Standard,791.45,35.63571958,12 Years and 2 Months,Yes,111.9609275,151.360047,High_spent_Medium_value_payments,383.6512755
FNB0x207791,CUS_0x1cza,August,Mpho Lemena,34,272-36-7322,Engineer,23289.74,5310.726667,3,7,13,5,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",22,,14.42,11,Standard,791.45,27.67099305,12 Years and 3 Months,Yes,111.9609275,95.18131496,Low_spent_Large_value_payments,459.8300075
FNB0x207792,CUS_0x1cza,September,Mpho Lemena,34,272-36-7323,Engineer,23289.74,5310.726667,3,7,9,5,"Auto Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, and Student Loan",17,9,19.13,7,Standard,1311.47,27.78038852,17 Years and 10 Months,Yes,307.1447979,632.0902294,Low_spent_Large_value_payments,531.9756394
FNB0x207793,CUS_0x1cza,October,Mpho Lemena,34,272-36-7324,Engineer,23289.74,5310.726667,3,7,9,5,"Auto Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, and Student Loan",20,9,19.13,8,Standard,1311.47,30.55793725,17 Years and 11 Months,Yes,307.1447979,452.2743548,!@9#%8,691.7915139
FNB0x207794,CUS_0x1cza,November,Mpho Lemena,34,272-36-7325,Engineer,23289.74,5310.726667,3,7,9,5,"Auto Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, and Student Loan",18,9,20.13,8,_,1311.47,32.72554807,18 Years and 0 Months,Yes,307.1447979,532.8539286,High_spent_Small_value_payments,621.2119402
FNB0x207795,CUS_0x1cza,December,Mpho Lemena,34,272-36-7326,Engineer,23289.74,5310.726667,3,7,9,5,"Auto Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, and Student Loan",15,,19.13,8,Standard,1311.47,40.67143177,18 Years and 1 Months,Yes,307.1447979,327.0133343,High_spent_Medium_value_payments,817.0525344
FNB0x207796,CUS_0x1cza,January,Mpho Lemena,34,272-36-7327,Engineer,23289.74,5310.726667,3,7,32,8,"Student Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",52,17,5.78,6,Bad,1677.29,23.983228,12 Years and 10 Months,Yes,64119,92.54881895,High_spent_Medium_value_payments,306.183301
FNB0x207797,CUS_0x1cza,February,Mpho Lemena,34,272-36-7328,Engineer,23289.74,5310.726667,3,7,32,8,"Student Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",53,17,5.78,6,Bad,1677.29,26.81920528,12 Years and 11 Months,Yes,282.58813,417.8268686,Low_spent_Medium_value_payments,10.90525134
FNB0x207798,CUS_0x1cza,March,Mpho Lemena,34,272-36-7329,Engineer,23289.74,5310.726667,3,7,32,-100,"Student Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",51,17,5.78,6,Bad,1677.29,34.71811834,13 Years and 0 Months,Yes,282.58813,69.11704371,High_spent_Medium_value_payments,329.6150762
FNB0x207799,CUS_0x1cza,April,Mpho Lemena,34,272-36-7330,Engineer,23289.74,5310.726667,3,7,32,8,"Student Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",60,17,5.78,9,_,1677.29,37.25872246,13 Years and 1 Months,Yes,9630,__10000__,Low_spent_Small_value_payments,243.5323721
FNB0x207800,CUS_0x1cza,May,Mpho Lemena,36,272-36-7331,Engineer,23289.74,5310.726667,3,7,18,0,,18,15,10.48,7,Standard,480.73,30.47854551,16 Years and 11 Months,Yes,0,722.7868331,!@9#%8,496.2021669
FNB0x207801,CUS_0x1cza,June,Mpho Lemena,36,272-36-7332,Engineer,23289.74,5310.726667,3,7,18,0,,21,,10.48,7,Standard,480.73,40.86162674,17 Years and 0 Months,Yes,0,351.0828351,High_spent_Medium_value_payments,837.9061649
FNB0x207802,CUS_0x1cza,July,Mpho Lemena,36,272-36-7333,Engineer,23289.74,5310.726667,3,7,18,0,,18,15,10.48,7,_,480.73,29.29709579,17 Years and 1 Months,Yes,0,684.7499062,Low_spent_Medium_value_payments,534.2390938
FNB0x207803,CUS_0x1cza,August,Mpho Lemena,36,272-36-7334,Engineer,23289.74,5310.726667,3,7,18,0,,21,15,10.48,7,Standard,480.73,33.72674074,17 Years and 2 Months,Yes,0,688.3862445,Low_spent_Medium_value_payments,530.6027555
FNB0x207804,CUS_0x1cza,September,Mpho Lemena,36,272-36-7335,Engineer,23289.74,5310.726667,3,7,8,0_,,17,15,12,2,_,80.09,30.11682008,16 Years and 6 Months,No,0,163.590095,Low_spent_Small_value_payments,251.1080716
FNB0x207805,CUS_0x1cza,October,Mpho Lemena,36,272-36-7336,Engineer,23289.74,5310.726667,3,7,8,0,,18,15,12,2,Standard,80.09,37.52318573,16 Years and 7 Months,NM,0,60.90094578,Low_spent_Small_value_payments,353.7972209
FNB0x207806,CUS_0x1cza,November,Mpho Lemena,36,272-36-7337,Engineer,23289.74,5310.726667,3,7,8,0,,17,15,12,2,Standard,80.09,33.83197825,16 Years and 8 Months,No,0,68.1092917,Low_spent_Small_value_payments,346.588875
FNB0x207807,CUS_0x1cza,December,Mpho Lemena,36,272-36-7338,Engineer,23289.74,5310.726667,3,7,8,0,,17,12,15,2,_,80.09,38.7773089,16 Years and 9 Months,No,0,124.5923063,Low_spent_Medium_value_payments,280.1058604
FNB0x207808,CUS_0x1cza,January,Mpho Lemena,36,272-36-7339,Engineer,23289.74,5310.726667,3,7,28,5,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",38,16,7.47,13,Bad,2165.67,31.18744714,18 Years and 11 Months,Yes,53.21442386,40.97039079,High_spent_Medium_value_payments,346.340602
FNB0x207809,CUS_0x1cza,February,Mpho Lemena,36,272-36-7340,Engineer,23289.74,5310.726667,3,7,28,5,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",38,16,7.47,13,_,2165.67,36.4661708,19 Years and 0 Months,Yes,53.21442386,103.1132169,Low_spent_Medium_value_payments,314.1977759
FNB0x207810,CUS_0x1cza,March,Mpho Lemena,36,272-36-7341,Engineer,23289.74,5310.726667,3,7,28,5,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",42,16,7.47,13,Bad,2165.67,24.84986429,19 Years and 1 Months,Yes,53.21442386,36.01157324,High_spent_Medium_value_payments,351.2994196
FNB0x207811,CUS_0x1cza,April,Mpho Lemena,36,272-36-7342,Engineer,23289.74,5310.726667,3,7,28,5,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",41,16,7.47,13,Bad,2165.67,35.5599256,19 Years and 2 Months,Yes,53.21442386,47.22886582,High_spent_Medium_value_payments,340.082127
FNB0x207812,CUS_0x1cza,May,Mpho Lemena,36,272-36-7343,Engineer,23289.74,5310.726667,3,7,28,8,"Personal Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",35,20,18.82,15,Bad,4073.71,28.96141329,5 Years and 3 Months,Yes,187.1464087,82.84217351,High_spent_Medium_value_payments,294.0905845
FNB0x207813,CUS_0x1cza,June,Mpho Lemena,36,272-36-7344,Engineer,23289.74,5310.726667,3,7,28,8,"Personal Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",35,22,13.82,15,Bad,4073.71,40.53423531,5 Years and 4 Months,Yes,187.1464087,133.5681215,!@9#%8,253.3646364
FNB0x207814,CUS_0x1cza,July,Mpho Lemena,36,272-36-7345,Engineer,23289.74,5310.726667,3,7,28,8,"Personal Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",32,,18.82,15,Bad,4073.71,30.80360945,5 Years and 5 Months,NM,187.1464087,131.4383218,Low_spent_Small_value_payments,285.4944362
FNB0x207815,CUS_0x1cza,August,Mpho Lemena,36,272-36-7346,Engineer,23289.74,5310.726667,3,7,28,8,"Personal Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",35,20,18.82,15,_,4073.71,33.22197844,NA,Yes,187.1464087,30.94907447,High_spent_Large_value_payments,335.9836835
FNB0x207816,CUS_0x1cza,September,Mpho Lemena,36,272-36-7347,Engineer,23289.74,5310.726667,3,7,25,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",62,16,24.09,12,Bad,2802.88,30.61916591,10 Years and 9 Months,NM,248.1395477,181.8948195,High_spent_Medium_value_payments,279.5601328
FNB0x207817,CUS_0x1cza,October,Mpho Lemena,36,272-36-7348,Engineer,23289.74,5310.726667,3,7,25,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",62,16,24.09,12,Bad,2802.88,25.64273445,10 Years and 10 Months,Yes,248.1395477,224.7153291,High_spent_Small_value_payments,246.7396232
FNB0x207818,CUS_0x1cza,November,Mpho Lemena,36,272-36-7349,Engineer,23289.74,5310.726667,3,7,25,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",64,17,24.09,12,Bad,2802.88,26.05868047,10 Years and 11 Months,Yes,248.1395477,313.5886131,Low_spent_Medium_value_payments,177.8663391
FNB0x207819,CUS_0x1cza,December,Mpho Lemena,36,272-36-7350,Engineer,23289.74,5310.726667,3,7,25,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",66,16,30.09,12,Bad,2802.88,26.09450807,11 Years and 0 Months,Yes,248.1395477,46.7831694,High_spent_Large_value_payments,404.6717829
FNB0x207820,CUS_0x1cza,January,Mpho Lemena,36,272-36-7351,Engineer,23289.74,5310.726667,3,7,18,7,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",45,19,15.41,10,Bad,1543.58,39.09067932,14 Years and 11 Months,Yes,69.04333951,__10000__,Low_spent_Medium_value_payments,294.7601782
FNB0x207821,CUS_0x1cza,February,Mpho Lemena,36,272-36-7352,Engineer,23289.74,5310.726667,3,7,18,7,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",50,17,15.41,10,Bad,1543.58,32.39653062,15 Years and 0 Months,Yes,64825,86.43468573,Low_spent_Small_value_payments,271.3258081
FNB0x207822,CUS_0x1cza,March,Mpho Lemena,36,272-36-7353,Engineer,23289.74,5310.726667,3,7,18,7_,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",50,19,15.41,10,_,1543.58,28.75015501,15 Years and 1 Months,Yes,69.04333951,128.6181278,Low_spent_Small_value_payments,229.1423661
FNB0x207823,CUS_0x1cza,April,Mpho Lemena,36,272-36-7354,Engineer,23289.74,5310.726667,3,7,18,7,"Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",45,18,15.41,10,Bad,1543.58,37.4642272,15 Years and 2 Months,Yes,69.04333951,90.38885112,Low_spent_Small_value_payments,267.3716427
FNB0x207824,CUS_0x1cza,May,Mpho Lemena,36,272-36-7355,Engineer,23289.74,5310.726667,3,7,18,1,Home Equity Loan,28,17,17.02,5,Standard,864.35,29.69116095,21 Years and 9 Months,Yes,42.53731759,295.6730991,High_spent_Medium_value_payments,686.1079166
FNB0x207825,CUS_0x1cza,June,Mpho Lemena,36,272-36-7356,Engineer,23289.74,5310.726667,3,7,18,1,Home Equity Loan,28,20,17.02,5,Standard,864.35,26.55614693,21 Years and 10 Months,Yes,42.53731759,196.6536863,High_spent_Large_value_payments,775.1273294
FNB0x207826,CUS_0x1cza,July,Mpho Lemena,36,272-36-7357,Engineer,23289.74,5310.726667,3,7,18,1,Home Equity Loan,28,,17.02,5,Standard,864.35,36.48842899,21 Years and 11 Months,Yes,42.53731759,712.7570454,Low_spent_Medium_value_payments,299.0239704
FNB0x207827,CUS_0x1cza,August,Mpho Lemena,36,272-36-7358,Engineer,23289.74,5310.726667,3,7,18,1,Home Equity Loan,28,23,17.02,5,Standard,864.35,29.72736833,22 Years and 0 Months,Yes,42.53731759,204.3420319,Low_spent_Medium_value_payments,807.4389839
FNB0x207828,CUS_0x1cza,September,Mpho Lemena,36,272-36-7359,Engineer,23289.74,5310.726667,3,7,6,5,"Mortgage Loan, Student Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",21,17,19.94,4,Standard,2395.39,40.1876848,7 Years and 3 Months,Yes,278.9142407,453.9965034,Low_spent_Small_value_payments,176.5702559
FNB0x207829,CUS_0x1cza,October,Mpho Lemena,36,272-36-7360,Engineer,23289.74,5310.726667,3,7,6,-100,"Mortgage Loan, Student Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",21,17,19.94,4,Standard,2395.39,33.29215982,7 Years and 4 Months,Yes,278.9142407,433.7143897,Low_spent_Small_value_payments,196.8523696
FNB0x207830,CUS_0x1cza,November,Mpho Lemena,36,272-36-7361,Engineer,23289.74,5310.726667,3,7,6,5,"Mortgage Loan, Student Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",21,17,19.94,,_,2395.39,29.76817465,7 Years and 5 Months,Yes,278.9142407,262.2461229,High_spent_Medium_value_payments,328.3206363
FNB0x207831,CUS_0x1cza,December,Mpho Lemena,36,272-36-7362,Engineer,23289.74,5310.726667,3,7,6,5,"Mortgage Loan, Student Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",21,17,19.94,8,Standard,2395.39,32.48089642,NA,Yes,278.9142407,54.21585361,High_spent_Large_value_payments,526.3509057
FNB0x207832,CUS_0x1cza,January,Mpho Lemena,36,272-36-7363,Engineer,23289.74,5310.726667,3,7,6,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,5,2.42,0,Good,301.38,37.19622552,32 Years and 0 Months,NM,35.00184261,35.36513453,High_spent_Large_value_payments,427.6135229
FNB0x207833,CUS_0x1cza,February,Mpho Lemena,36,272-36-7364,Engineer,23289.74,5310.726667,3,7,6,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,2,2.42,0,_,301.38,36.9310035,32 Years and 1 Months,NM,35.00184261,,Low_spent_Small_value_payments,329.1078286
FNB0x207834,CUS_0x1cza,March,Mpho Lemena,36,272-36-7365,Engineer,23289.74,5310.726667,3,7,6,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,5,2.42,0,Good,301.38,35.25445324,32 Years and 2 Months,No,48551,194.8167997,Low_spent_Medium_value_payments,308.1618577
FNB0x207835,CUS_0x1cza,April,Mpho Lemena,36,272-36-7366,Engineer,23289.74,5310.726667,3,7,6,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,5,2.42,0,Good,301.38,31.86786462,32 Years and 3 Months,No,35.00184261,146.8709634,Low_spent_Medium_value_payments,356.107694
FNB0x207836,CUS_0x1cza,May,Mpho Lemena,36,272-36-7367,Engineer,23289.74,5310.726667,3,7,27,3_,"Home Equity Loan, Payday Loan, and Auto Loan",48,14,-1.29,13,Bad,1864.11,39.17839005,17 Years and 10 Months,NM,96.71243805,411.6743715,!@9#%8,421.8958571
FNB0x207837,CUS_0x1cza,June,Mpho Lemena,36,272-36-7368,Engineer,23289.74,5310.726667,3,7,27,3,"Home Equity Loan, Payday Loan, and Auto Loan",48,18,0.71,13,Bad,1864.11,39.54911442,17 Years and 11 Months,Yes,96.71243805,46.30752752,High_spent_Large_value_payments,737.2627011
FNB0x207838,CUS_0x1cza,July,Mpho Lemena,36,272-36-7369,Engineer,23289.74,5310.726667,3,7,27,3,"Home Equity Loan, Payday Loan, and Auto Loan",48,16,0.71,13,Bad,1864.11,27.3943486,18 Years and 0 Months,Yes,96.71243805,__10000__,High_spent_Large_value_payments,637.605506
FNB0x207839,CUS_0x1cza,August,Mpho Lemena,36,272-36-7370,Engineer,23289.74,5310.726667,3,7,27,3,"Home Equity Loan, Payday Loan, and Auto Loan",48,16,0.71,13,Bad,1864.11,36.29744916,18 Years and 1 Months,Yes,96.71243805,184.7629287,High_spent_Medium_value_payments,608.8072999
FNB0x207840,CUS_0x1cza,September,Mpho Lemena,36,272-36-7371,Engineer,23289.74,5310.726667,3,7,19,2,"Payday Loan, and Student Loan",45,21,-2.55,16,Bad,2338.09,26.35836601,6 Years and 3 Months,Yes,9.682064527,24.57106027,Low_spent_Small_value_payments,307.3840835
FNB0x207841,CUS_0x1cza,October,Mpho Lemena,36,272-36-7372,Engineer,23289.74,5310.726667,3,7,19,2,"Payday Loan, and Student Loan",45,21,2.45,16,_,2338.09,26.52205057,6 Years and 4 Months,Yes,9.682064527,0,High_spent_Large_value_payments,276.4295162
FNB0x207842,CUS_0x1cza,November,Mpho Lemena,36,272-36-7373,Engineer,23289.74,5310.726667,3,7,19,2,"Payday Loan, and Student Loan",45,23,4.45,16,_,2338.09,39.28603318,NA,Yes,9.682064527,22.57940715,Low_spent_Small_value_payments,309.3757367
FNB0x207843,CUS_0x1cza,December,Mpho Lemena,36,272-36-7374,Engineer,23289.74,5310.726667,3,7,19,2,"Payday Loan, and Student Loan",45,21,10.45,16,Bad,2338.09,32.82726202,6 Years and 6 Months,Yes,8234,47.6949491,Low_spent_Small_value_payments,284.2601947
FNB0x207844,CUS_0x1cza,January,Mpho Lemena,36,272-36-7375,Engineer,23289.74,5310.726667,3,7,28,6,"Personal Loan, Auto Loan, Student Loan, Payday Loan, Home Equity Loan, and Student Loan",30,26,8.71,15,Bad,4461.39,33.03972968,13 Years and 10 Months,Yes,356.979543,146.4970114,High_spent_Medium_value_payments,435.9571122
FNB0x207845,CUS_0x1cza,February,Mpho Lemena,36,272-36-7376,Engineer,23289.74,5310.726667,3,7,28,6,"Personal Loan, Auto Loan, Student Loan, Payday Loan, Home Equity Loan, and Student Loan",30,26,2.71,15,Bad,4461.39,32.07562535,13 Years and 11 Months,Yes,356.979543,80.62111435,High_spent_Large_value_payments,491.8330093
FNB0x207846,CUS_0x1cza,March,Mpho Lemena,36,272-36-7377,Engineer,23289.74,5310.726667,3,7,28,-100,"Personal Loan, Auto Loan, Student Loan, Payday Loan, Home Equity Loan, and Student Loan",30,24,-0.29,15,Bad,4461.39,40.2248953,14 Years and 0 Months,Yes,356.979543,105.5599913,High_spent_Medium_value_payments,476.8941323
FNB0x207847,CUS_0x1cza,April,Mpho Lemena,36,272-36-7378,Engineer,23289.74,5310.726667,3,7,28,6,"Personal Loan, Auto Loan, Student Loan, Payday Loan, Home Equity Loan, and Student Loan",30,24,8.71,15,Bad,4461.39,25.93720164,14 Years and 1 Months,Yes,356.979543,,Low_spent_Small_value_payments,153.572303
FNB0x207848,CUS_0x1cza,May,Mpho Lemena,36,272-36-7379,Engineer,23289.74,5310.726667,3,7,15,7,"Home Equity Loan, Student Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",9,20,10.31,7,Standard,1332.7,33.55475819,10 Years and 9 Months,Yes,60.21398983,,High_spent_Small_value_payments,284.7412585
FNB0x207849,CUS_0x1cza,June,Mpho Lemena,36,272-36-7380,Engineer,23289.74,5310.726667,3,7,15,7,"Home Equity Loan, Student Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",9,20,10.31,7,Standard,1332.7,40.5079526,10 Years and 10 Months,Yes,60.21398983,0,High_spent_Large_value_payments,289.6187874
FNB0x207850,CUS_0x1cza,July,Mpho Lemena,36,272-36-7381,Engineer,23289.74,5310.726667,3,7,15,7,"Home Equity Loan, Student Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",9,17,10.31,7,Standard,1332.7,39.52556264,10 Years and 11 Months,Yes,60.21398983,51.32860513,Low_spent_Large_value_payments,278.2852384
FNB0x207851,CUS_0x1cza,August,Mpho Lemena,36,272-36-7382,Engineer,23289.74,5310.726667,3,7,15,7,"Home Equity Loan, Student Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",10,18,10.31,7,_,1332.7,28.6917342,11 Years and 0 Months,Yes,60.21398983,107.7650035,Low_spent_Small_value_payments,241.84884
FNB0x207852,CUS_0x1cza,September,Mpho Lemena,36,272-36-7383,Engineer,23289.74,5310.726667,3,7,5,-100,"Student Loan, Not Specified, and Personal Loan",33,11,17.13,11,Standard,1266.35,37.20943119,12 Years and 0 Months,Yes,176.5793519,95.01160763,High_spent_Medium_value_payments,733.1697905
FNB0x207853,CUS_0x1cza,October,Mpho Lemena,36,272-36-7384,Engineer,23289.74,5310.726667,3,7,5,3,"Student Loan, Not Specified, and Personal Loan",33,13,17.13,11,Standard,1266.35_,37.12194786,12 Years and 1 Months,Yes,176.5793519,,High_spent_Medium_value_payments,624.1940075
FNB0x207854,CUS_0x1cza,November,Mpho Lemena,36,272-36-7385,Engineer,23289.74,5310.726667,3,7,5,3_,"Student Loan, Not Specified, and Personal Loan",28,10,17.13,11,Standard,1266.35,35.24493617,NA,Yes,176.5793519,86.54544615,High_spent_Medium_value_payments,741.6359519
FNB0x207855,CUS_0x1cza,December,Mpho Lemena,36,272-36-7386,Engineer,23289.74,5310.726667,3,7,5,3,"Student Loan, Not Specified, and Personal Loan",28,10,23.13,11,Standard,1266.35,31.57900521,12 Years and 3 Months,Yes,176.5793519,146.3828416,High_spent_Large_value_payments,671.7985564
FNB0x207856,CUS_0x1cza,January,Mpho Lemena,36,272-36-7387,Engineer,23289.74,5310.726667,3,7,15,3,"Payday Loan, Credit-Builder Loan, and Auto Loan",17,19,_,5,Standard,485.7,27.8830259,19 Years and 3 Months,No,101.9231149,701.7743093,Low_spent_Small_value_payments,60.72182584
