ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
SB0xb5a5156,CUS_0xckjy,September,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",50,21,3.68,14,Bad,1455.64,31.17708319,13 Years and 3 Months,Yes,103.1793319,85.15739802,High_spent_Medium_value_payments,440.98752
SB0xb5a5157,CUS_0xckjy,October,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,-100,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",52,22,3.68,14,Bad,1455.64,40.10496224,NA,Yes,103.1793319,140.7682392,High_spent_Small_value_payments,395.3766789
SB0xb5a5158,CUS_0xckjy,November,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",50,22,1.68,14,_,1455.64,34.53861656,13 Years and 5 Months,Yes,103.1793319,104.053251,Low_spent_Medium_value_payments,452.0916671
SB0xb5a5159,CUS_0xckjy,December,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",50,22,3.68,14,Bad,1455.64,30.9488471,NA,Yes,103.1793319,137.6005853,High_spent_Small_value_payments,398.5443327
SB0xb5a5160,CUS_0xckjy,January,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,1,Debt Consolidation Loan,9,,18.31,0,_,1392.71,40.55630338,23 Years and 1 Months,Yes,46.65991382,__10000__,Low_spent_Large_value_payments,754.3400499
SB0xb5a5161,CUS_0xckjy,February,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,1,Debt Consolidation Loan,12,13,18.31,0,Standard,1392.71,34.69732943,23 Years and 2 Months,NM,46.65991382,159.0112589,High_spent_Large_value_payments,763.249494
SB0xb5a5162,CUS_0xckjy,March,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,1,Debt Consolidation Loan,9,13,18.31,0,Standard,1392.71,26.37050211,23 Years and 3 Months,Yes,46.65991382,132.7069762,High_spent_Large_value_payments,789.5537766
SB0xb5a5163,CUS_0xckjy,April,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,18,1,Debt Consolidation Loan,9,3246,18.31,,Standard,1392.71,36.33047593,23 Years and 4 Months,Yes,46.65991382,107.9555429,High_spent_Large_value_payments,814.30521
SB0xb5a5164,CUS_0xckjy,May,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,30,11,13.11,7,Standard,359.94,36.17703309,29 Years and 3 Months,Yes,0,94.30448294,Low_spent_Large_value_payments,312.0650171
SB0xb5a5165,CUS_0xckjy,June,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,28,10_,13.11,7,Standard,359.94,24.96047241,29 Years and 4 Months,Yes,0,122.8016618,Low_spent_Medium_value_payments,293.5678382
SB0xb5a5166,CUS_0xckjy,July,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,28,10,13.11,7,Standard,359.94,27.04974665,29 Years and 5 Months,Yes,0,16.02779184,High_spent_Medium_value_payments,370.3417082
SB0xb5a5167,CUS_0xckjy,August,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,28,10,13.11,7,Standard,359.94,35.0056427,29 Years and 6 Months,NM,0,84.44842788,Low_spent_Medium_value_payments,331.9210721
SB0xb5a5168,CUS_0xckjy,September,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,3,"Auto Loan, Student Loan, and Student Loan",8,20,_,,Standard,542.26,30.15899131,20 Years and 0 Months,NM,147.5410376,__10000__,Low_spent_Large_value_payments,661.2180288
SB0xb5a5169,CUS_0xckjy,October,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,3,"Auto Loan, Student Loan, and Student Loan",13,20,8.47,6,Standard,542.26,31.58622918,20 Years and 1 Months,Yes,147.5410376,311.3158874,High_spent_Medium_value_payments,768.8457417
SB0xb5a5170,CUS_0xckjy,November,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,3,"Auto Loan, Student Loan, and Student Loan",8,,_,6,_,542.26,37.10823101,20 Years and 2 Months,Yes,147.5410376,600.2284163,Low_spent_Small_value_payments,519.9332128
SB0xb5a5171,CUS_0xckjy,December,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,3,"Auto Loan, Student Loan, and Student Loan",8,20,8.47,6,Standard,542.26,28.82854908,20 Years and 3 Months,Yes,147.5410376,86.72183792,High_spent_Large_value_payments,983.4397912
SB0xb5a5172,CUS_0xckjy,January,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,0,,29,14,4.61,6,Good,64.47,31.00756167,30 Years and 1 Months,No,0,169.3272695,High_spent_Medium_value_payments,627.5039805
SB0xb5a5173,CUS_0xckjy,February,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,0,,29,14,4.61,6,_,64.47,29.67312713,30 Years and 2 Months,No,0,342.7361566,Low_spent_Medium_value_payments,484.0950934
SB0xb5a5174,CUS_0xckjy,March,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,0,,28,14,4.61,6,Good,64.47,41.36929184,30 Years and 3 Months,NM,0,,High_spent_Large_value_payments,648.3926224
SB0xb5a5175,CUS_0xckjy,April,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,620,,34,12,4.61,6,Good,64.47,25.44781372,30 Years and 4 Months,No,0,86.6000805,High_spent_Medium_value_payments,710.2311695
SB0xb5a5176,CUS_0xckjy,May,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,4,4,"Mortgage Loan, Student Loan, Student Loan, and Debt Consolidation Loan",13,0,8.4,4,Good,605.17,38.26922398,24 Years and 3 Months,No,371.8004337,1128.820496,!@9#%8,255.0274032
SB0xb5a5177,CUS_0xckjy,June,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,4,4,"Mortgage Loan, Student Loan, Student Loan, and Debt Consolidation Loan",13,5,9.4,8,Good,605.17,39.91136302,24 Years and 4 Months,No,371.8004337,199.2243309,High_spent_Large_value_payments,1154.623569
SB0xb5a5178,CUS_0xckjy,July,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,4,4,"Mortgage Loan, Student Loan, Student Loan, and Debt Consolidation Loan",13,2,8.4,8,Good,605.17,29.45930858,24 Years and 5 Months,No,371.8004337,__10000__,Low_spent_Medium_value_payments,376.3860743
SB0xb5a5179,CUS_0xckjy,August,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,4,-100,"Mortgage Loan, Student Loan, Student Loan, and Debt Consolidation Loan",13,3,8.4,8,Good,605.17,37.5194641,24 Years and 6 Months,NM,371.8004337,981.9835493,Low_spent_Medium_value_payments,411.8643504
SB0xb5a5180,CUS_0xckjy,September,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,23,7,"Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, and Mortgage Loan",20,17,3.93,13,Bad,1682.25,39.68632813,NA,Yes,41.6112072,23.87664558,!@9#%8,279.0968139
SB0xb5a5181,CUS_0xckjy,October,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,23,7,"Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, and Mortgage Loan",25,18,3.93,13,_,1682.25,32.84335076,12 Years and 2 Months,NM,41.6112072,46.53726151,Low_spent_Small_value_payments,306.436198
SB0xb5a5182,CUS_0xckjy,November,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,23,7,"Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, and Mortgage Loan",25,18,3.93,,_,1682.25_,36.83110247,12 Years and 3 Months,NM,41.6112072,80.28560051,Low_spent_Medium_value_payments,262.687859
SB0xb5a5183,CUS_0xckjy,December,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,23,7,"Payday Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Personal Loan, and Mortgage Loan",21,21_,3.93,13,Bad,1682.25,29.8655793,12 Years and 4 Months,Yes,41.6112072,60.17693674,Low_spent_Medium_value_payments,282.7965227
SB0xb5a5184,CUS_0xckjy,January,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,1,-100,,13,5,5.29,2,Good,454.36,36.57168936,18 Years and 5 Months,No,323.3431148,148.9828022,High_spent_Small_value_payments,420.6326144
SB0xb5a5185,CUS_0xckjy,February,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,1,0,,13,0,5.29,2,Good,454.36,41.71671918,18 Years and 6 Months,No,323.3431148,232.4031572,Low_spent_Small_value_payments,367.2122595
SB0xb5a5186,CUS_0xckjy,March,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,1,-100,,13,3,5.29,2,Good,454.36,36.44111239,18 Years and 7 Months,No,323.3431148,45.28805489,High_spent_Medium_value_payments,514.3273618
SB0xb5a5187,CUS_0xckjy,April,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,1,0,,16,3,5.29,2,Good,454.36,33.17860767,18 Years and 8 Months,No,323.3431148,400.08446,Low_spent_Small_value_payments,199.5309566
SB0xb5a5188,CUS_0xckjy,May,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,26,18,8.3,7,Standard,74.29,24.1684088,16 Years and 5 Months,Yes,0,78.75644031,Low_spent_Medium_value_payments,291.5993514
SB0xb5a5189,CUS_0xckjy,June,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,26,20,8.3,9,Standard,74.29,35.69790001,16 Years and 6 Months,Yes,0,27.85666491,High_spent_Small_value_payments,322.4991268
SB0xb5a5190,CUS_0xckjy,July,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,26,18,6.3,9,Standard,74.29_,25.31692531,16 Years and 7 Months,Yes,0,34.00485861,!@9#%8,346.3509331
SB0xb5a5191,CUS_0xckjy,August,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,8,0,,27,18,8.3,9,Standard,74.29,36.685603,16 Years and 8 Months,Yes,0,84.2378963,Low_spent_Small_value_payments,296.1178954
SB0xb5a5192,CUS_0xckjy,September,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,2,"Auto Loan, and Personal Loan",15,11,19.67,9,Standard,412.38,34.24032483,5 Years and 9 Months,Yes,95.5843823,339.6103697,High_spent_Small_value_payments,358.1685813
SB0xb5a5193,CUS_0xckjy,October,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,2,"Auto Loan, and Personal Loan",19,9,19.67,9,Standard,412.38,36.04097986,5 Years and 10 Months,Yes,95.5843823,64.25540423,High_spent_Large_value_payments,613.5235468
SB0xb5a5194,CUS_0xckjy,November,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,2,"Auto Loan, and Personal Loan",15,11,19.67,9,Standard,412.38,30.49389828,5 Years and 11 Months,Yes,95.5843823,,High_spent_Medium_value_payments,485.4436251
SB0xb5a5195,CUS_0xckjy,December,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,10,2_,"Auto Loan, and Personal Loan",15,11,17.67,9,Standard,412.38,36.92498594,6 Years and 0 Months,Yes,95.5843823,95.78414676,High_spent_Medium_value_payments,591.9948043
SB0xb5a5196,CUS_0xckjy,January,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,5,2,"Mortgage Loan, and Student Loan",27,,14.92,11,_,975.09,31.23050225,18 Years and 1 Months,Yes,58.97130512,96.66604229,High_spent_Small_value_payments,434.3989859
SB0xb5a5197,CUS_0xckjy,February,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,5,2_,"Mortgage Loan, and Student Loan",27,14,14.92,11,Standard,975.09,24.13179081,18 Years and 2 Months,NM,58.97130512,252.6201687,Low_spent_Small_value_payments,308.4448595
SB0xb5a5198,CUS_0xckjy,March,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,5,2,"Mortgage Loan, and Student Loan",27,14,14.92,11,Standard,975.09,32.46362145,18 Years and 3 Months,Yes,58.97130512,69.86281647,High_spent_Medium_value_payments,451.2022117
SB0xb5a5199,CUS_0xckjy,April,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,5,2,"Mortgage Loan, and Student Loan",27,14,14.92,11,Standard,975.09,29.20430051,18 Years and 4 Months,Yes,58.97130512,132.9142254,Low_spent_Large_value_payments,408.1508029
SB0xb5a5200,CUS_0xckjy,May,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,22,8,"Auto Loan, Auto Loan, Payday Loan, Home Equity Loan, Not Specified, Credit-Builder Loan, Auto Loan, and Payday Loan",64,24,6.5,7,Bad,2426.75,37.42106853,NA,Yes,48.71803856,99.87150583,!@9#%8,238.7243723
SB0xb5a5201,CUS_0xckjy,June,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,22,-100,"Auto Loan, Auto Loan, Payday Loan, Home Equity Loan, Not Specified, Credit-Builder Loan, Auto Loan, and Payday Loan",62,24,6.5,7,_,2426.75,25.64779499,18 Years and 7 Months,Yes,48.71803856,59.90297682,Low_spent_Small_value_payments,298.6929013
SB0xb5a5202,CUS_0xckjy,July,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,22,8,"Auto Loan, Auto Loan, Payday Loan, Home Equity Loan, Not Specified, Credit-Builder Loan, Auto Loan, and Payday Loan",67,24_,11.5,7,Bad,2426.75,29.35950755,18 Years and 8 Months,Yes,48.71803856,43.30716216,Low_spent_Small_value_payments,315.2887159
SB0xb5a5203,CUS_0xckjy,August,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,22,8,"Auto Loan, Auto Loan, Payday Loan, Home Equity Loan, Not Specified, Credit-Builder Loan, Auto Loan, and Payday Loan",61,24,6.5,8,Bad,2426.75,37.65089602,NA,Yes,48.71803856,84.25536802,!@9#%8,264.3405101
SB0xb5a5204,CUS_0xckjy,September,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,2,"Personal Loan, and Mortgage Loan",14,6,11.75,6,Good,630.37,42.52304708,23 Years and 7 Months,No,126.318662,316.3182588,Low_spent_Large_value_payments,788.6335792
SB0xb5a5205,CUS_0xckjy,October,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,2,"Personal Loan, and Mortgage Loan",14,6,11.75,6,Good,630.37,38.0133942,23 Years and 8 Months,No,126.318662,165.7604002,High_spent_Large_value_payments,909.1914378
SB0xb5a5206,CUS_0xckjy,November,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,2,"Personal Loan, and Mortgage Loan",13,6,11.75,6,Good,630.37,35.99274056,23 Years and 9 Months,No,126.318662,369.8882714,Low_spent_Large_value_payments,735.0635665
SB0xb5a5207,CUS_0xckjy,December,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,2,"Personal Loan, and Mortgage Loan",14,6,11.75,6,Good,630.37,28.02971121,23 Years and 10 Months,No,126.318662,312.085554,Low_spent_Large_value_payments,792.866284
SB0xb5a5208,CUS_0xckjy,January,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,34,8,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",21,18,6.98,16,_,4578.85,38.15706368,11 Years and 5 Months,Yes,57.01333504,39.13125733,Low_spent_Small_value_payments,241.2480743
SB0xb5a5209,CUS_0xckjy,February,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,34,8,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,18,4.98,16,Bad,4578.85,37.46869243,11 Years and 6 Months,Yes,57.01333504,43.19358149,Low_spent_Small_value_payments,237.1857501
SB0xb5a5210,CUS_0xckjy,March,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,34,8,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,18,4.98,16,_,4578.85,27.53616865,11 Years and 7 Months,NM,57.01333504,15.5169567,High_spent_Medium_value_payments,224.8623749
SB0xb5a5211,CUS_0xckjy,April,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,34,8,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",20,18,4.98,16,_,4578.85,32.44621492,11 Years and 8 Months,Yes,54309,42.01621971,Low_spent_Small_value_payments,238.3631119
SB0xb5a5212,CUS_0xckjy,May,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,4,"Mortgage Loan, Payday Loan, Student Loan, and Home Equity Loan",17,,3.61,4,Standard,871.69,21.64171536,23 Years and 6 Months,NM,330.5792665,884.9494793,Low_spent_Medium_value_payments,55.10925423
SB0xb5a5213,CUS_0xckjy,June,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,4,"Mortgage Loan, Payday Loan, Student Loan, and Home Equity Loan",22,14,-3.39,4,Standard,871.69,40.07615501,23 Years and 7 Months,No,330.5792665,360.9422139,Low_spent_Large_value_payments,569.1165197
SB0xb5a5214,CUS_0xckjy,July,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,4,"Mortgage Loan, Payday Loan, Student Loan, and Home Equity Loan",18,,3.61,4,Standard,871.69,33.92374303,23 Years and 8 Months,NM,330.5792665,__10000__,High_spent_Medium_value_payments,642.8839228
SB0xb5a5215,CUS_0xckjy,August,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,4,"Mortgage Loan, Payday Loan, Student Loan, and Home Equity Loan",18,11,3.61,4,Standard,871.69,28.23631162,23 Years and 9 Months,No,330.5792665,918.8905727,Low_spent_Medium_value_payments,21.1681608
SB0xb5a5216,CUS_0xckjy,September,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,8,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",30,18,9.15,11,_,2589.93,28.32957585,5 Years and 11 Months,Yes,335.1233724,198.1975234,Low_spent_Small_value_payments,290.6041042
SB0xb5a5217,CUS_0xckjy,October,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,8,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",29,17,15.15,,Bad,2589.93,33.23261325,6 Years and 0 Months,Yes,335.1233724,236.6665074,High_spent_Small_value_payments,222.1351202
SB0xb5a5218,CUS_0xckjy,November,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,8,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",29,18,16.15,11,Bad,2589.93,37.35129254,6 Years and 1 Months,Yes,335.1233724,__10000__,High_spent_Medium_value_payments,381.4642502
SB0xb5a5219,CUS_0xckjy,December,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,19,8,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Personal Loan",27,18,16.15,11,Bad,2589.93,29.86779654,6 Years and 2 Months,Yes,335.1233724,402.5465774,!@9#%8,86.25505019
SB0xb5a5220,CUS_0xckjy,January,Mokatse Karabo,27,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,3,"Personal Loan, Student Loan, and Not Specified",17,19,1.02,4,Standard,853.8,32.7977664,30 Years and 10 Months,No,139.4706939,61.80191063,High_spent_Medium_value_payments,509.2623955
SB0xb5a5221,CUS_0xckjy,February,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,3,"Personal Loan, Student Loan, and Not Specified",16,22,1.02,,Standard,853.8,28.13194633,30 Years and 11 Months,No,139.4706939,239.6475204,!@9#%8,371.4167857
SB0xb5a5222,CUS_0xckjy,March,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,3,"Personal Loan, Student Loan, and Not Specified",11,19_,1.02,4,Standard,853.8,24.41957941,31 Years and 0 Months,No,139.4706939,465.9786805,Low_spent_Small_value_payments,145.0856256
SB0xb5a5223,CUS_0xckjy,April,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,17,3,"Personal Loan, Student Loan, and Not Specified",16,19,1.02,4,Standard,853.8,32.76591503,31 Years and 1 Months,No,139.4706939,79.05978647,High_spent_Large_value_payments,482.0045196
SB0xb5a5224,CUS_0xckjy,May,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,27,6,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Not Specified, Student Loan, and Personal Loan",57,17,18.42,2123,Bad,2088.1,40.17187308,16 Years and 6 Months,Yes,60.16086819,157.0947254,Low_spent_Small_value_payments,235.4660731
SB0xb5a5225,CUS_0xckjy,June,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,27,6,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Not Specified, Student Loan, and Personal Loan",58,17,18.42,8,Bad,2088.1,27.69599166,16 Years and 7 Months,Yes,60.16086819,76.58062093,Low_spent_Small_value_payments,315.9801775
SB0xb5a5226,CUS_0xckjy,July,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,27,6,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Not Specified, Student Loan, and Personal Loan",61,17,17.42,8,Bad,2088.1,26.31318592,16 Years and 8 Months,Yes,60.16086819,124.8275154,Low_spent_Small_value_payments,267.7332831
SB0xb5a5227,CUS_0xckjy,August,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,27,6,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Not Specified, Student Loan, and Personal Loan",57,14,18.42,8,Bad,2088.1,36.49209949,16 Years and 9 Months,Yes,60.16086819,51.20588543,High_spent_Small_value_payments,311.354913
SB0xb5a5228,CUS_0xckjy,September,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,5,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",6,18,12.48,12,Standard,478.11,39.72934788,8 Years and 3 Months,Yes,130.0187167,181.1315506,Low_spent_Large_value_payments,251.1557327
SB0xb5a5229,CUS_0xckjy,October,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,5,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",6,16,11.48,12,Standard,478.11_,34.9295053,8 Years and 4 Months,Yes,130.0187167,324.2696978,Low_spent_Small_value_payments,128.0175855
SB0xb5a5230,CUS_0xckjy,November,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,5,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",2,18,12.48,12,Standard,478.11,31.95525277,8 Years and 5 Months,Yes,130.0187167,262.8037811,Low_spent_Small_value_payments,189.4835022
SB0xb5a5231,CUS_0xckjy,December,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,9,5,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",6,18,12.48,,Standard,478.11,24.24221383,8 Years and 6 Months,Yes,130.0187167,129.4746211,Low_spent_Large_value_payments,302.8126621
SB0xb5a5232,CUS_0xckjy,January,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,2280,0,,6,12,7.57,7,_,1433.43,36.10371443,22 Years and 4 Months,No,0,371.3231305,Low_spent_Medium_value_payments,536.7341195
SB0xb5a5233,CUS_0xckjy,February,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,12,-100,,6,13,_,7,Standard,1433.43,27.82761556,22 Years and 5 Months,No,0,75.70452097,High_spent_Large_value_payments,792.352729
SB0xb5a5234,CUS_0xckjy,March,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,12,0,,6,13,7.57,7,Standard,1433.43,29.06134244,22 Years and 6 Months,No,0,105.2560663,High_spent_Medium_value_payments,772.8011837
SB0xb5a5235,CUS_0xckjy,April,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,12,0,,6,13,9.57,7,Standard,1433.43,40.42397753,22 Years and 7 Months,No,0,__10000__,High_spent_Small_value_payments,467.9824712
SB0xb5a5236,CUS_0xckjy,May,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,11,0,,15,1,6.64,6,Good,544.82,35.48142065,33 Years and 5 Months,NM,0,__10000__,High_spent_Large_value_payments,995.7331088
SB0xb5a5237,CUS_0xckjy,June,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,11,0,,15,1_,6.64,6,_,544.82,29.7966285,33 Years and 6 Months,No,0,419.0469392,High_spent_Small_value_payments,767.0053108
SB0xb5a5238,CUS_0xckjy,July,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,11,0,,15,0,6.64,6,Good,544.82,27.81720745,33 Years and 7 Months,No,0,174.6911757,High_spent_Medium_value_payments,1001.361074
SB0xb5a5239,CUS_0xckjy,August,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,11,0,,15,1,8.64,6,Good,544.82,26.90049795,33 Years and 8 Months,No,0,__10000__,High_spent_Medium_value_payments,822.0623518
SB0xb5a5240,CUS_0xckjy,September,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,14,2,"Payday Loan, and Personal Loan",33,3425,7.66,9,Standard,2064.86,37.46002171,11 Years and 10 Months,Yes,57.0416796,193.077499,Low_spent_Medium_value_payments,370.798488
SB0xb5a5241,CUS_0xckjy,October,Mokatse Karabo,26,821-00-0503,Scientist,19114.12,1824.843333,3,4,14,2,"Payday Loan, and Personal Loan",28,9,7.66,9,Standard,2064.86,30.11758203,11 Years and 11 Months,Yes,57.0416796,57.16664416,High_spent_Large_value_payments,466.7093429
